top,bottom,type,count
172.20.1.4,10.0.0.14,TCP-OTHER-IN,4
172.20.1.42,10.0.0.14,TCP-OTHER-IN,4
172.20.1.45,10.0.0.14,TCP-OTHER-IN,5
172.20.1.46,10.0.0.14,TCP-OTHER-IN,6
172.20.1.49,10.0.0.14,TCP-OTHER-IN,3
172.20.1.5,10.0.0.14,TCP-OTHER-IN,1
172.20.1.50,10.0.0.14,TCP-OTHER-IN,2
172.20.1.52,10.0.0.14,TCP-OTHER-IN,5
172.20.1.53,10.0.0.14,TCP-OTHER-IN,1
172.20.1.54,10.0.0.14,TCP-OTHER-IN,2
172.20.1.56,10.0.0.14,TCP-OTHER-IN,5
172.20.1.58,10.0.0.14,TCP-OTHER-IN,4
172.20.1.61,10.0.0.14,TCP-OTHER-IN,4
172.20.1.65,10.0.0.14,TCP-OTHER-IN,3
172.20.1.66,10.0.0.14,TCP-OTHER-IN,1
172.20.1.70,10.0.0.14,TCP-OTHER-IN,5
172.20.1.77,10.0.0.14,TCP-OTHER-IN,2
172.20.1.79,10.0.0.14,TCP-OTHER-IN,4
172.20.1.80,10.0.0.14,TCP-OTHER-IN,5
172.20.1.81,10.0.0.14,TCP-OTHER-IN,7
172.20.1.82,10.0.0.14,TCP-OTHER-IN,2
172.20.1.84,10.0.0.14,TCP-OTHER-IN,2
172.20.1.85,10.0.0.14,TCP-OTHER-IN,2
172.20.1.88,10.0.0.14,TCP-OTHER-IN,6
172.20.1.90,10.0.0.14,TCP-OTHER-IN,1
172.20.1.92,10.0.0.14,TCP-OTHER-IN,3
172.20.1.95,10.0.0.14,TCP-OTHER-IN,3
172.20.1.96,10.0.0.14,TCP-OTHER-IN,3
172.20.1.97,10.0.0.14,TCP-OTHER-IN,4
172.20.1.98,10.0.0.14,TCP-OTHER-IN,4
172.20.2.103,10.0.0.14,TCP-OTHER-IN,4
172.20.2.105,10.0.0.14,TCP-OTHER-IN,4
172.20.2.110,10.0.0.14,TCP-OTHER-IN,6
172.20.2.112,10.0.0.14,TCP-OTHER-IN,2
172.20.2.114,10.0.0.14,TCP-OTHER-IN,6
172.20.2.115,10.0.0.14,TCP-OTHER-IN,4
172.20.2.119,10.0.0.14,TCP-OTHER-IN,1
172.20.2.120,10.0.0.14,TCP-OTHER-IN,3
172.20.2.121,10.0.0.14,TCP-OTHER-IN,5
172.20.2.124,10.0.0.14,TCP-OTHER-IN,3
172.20.2.125,10.0.0.14,TCP-OTHER-IN,7
172.20.2.127,10.0.0.14,TCP-OTHER-IN,7
172.20.2.130,10.0.0.14,TCP-OTHER-IN,2
172.20.2.133,10.0.0.14,TCP-OTHER-IN,3
172.20.2.135,10.0.0.14,TCP-OTHER-IN,2
172.20.2.137,10.0.0.14,TCP-OTHER-IN,5
172.20.2.138,10.0.0.14,TCP-OTHER-IN,2
172.20.2.147,10.0.0.14,TCP-OTHER-IN,4
172.20.2.48,10.0.0.14,TCP-OTHER-IN,3
172.20.2.49,10.0.0.14,TCP-OTHER-IN,2
172.20.2.51,10.0.0.14,TCP-OTHER-IN,2
172.20.2.56,10.0.0.14,TCP-OTHER-IN,1
172.20.2.57,10.0.0.14,TCP-OTHER-IN,3
172.20.2.62,10.0.0.14,TCP-OTHER-IN,1
172.20.2.69,10.0.0.14,TCP-OTHER-IN,5
172.20.2.72,10.0.0.14,TCP-OTHER-IN,3
172.20.2.73,10.0.0.14,TCP-OTHER-IN,3
172.20.2.78,10.0.0.14,TCP-OTHER-IN,3
172.20.2.83,10.0.0.14,TCP-OTHER-IN,3
172.20.2.84,10.0.0.14,TCP-OTHER-IN,7
172.20.2.85,10.0.0.14,TCP-OTHER-IN,4
172.20.2.86,10.0.0.14,TCP-OTHER-IN,3
172.20.2.92,10.0.0.14,TCP-OTHER-IN,2
172.20.2.94,10.0.0.14,TCP-OTHER-IN,2
172.20.2.96,10.0.0.14,TCP-OTHER-IN,3
172.20.2.97,10.0.0.14,TCP-OTHER-IN,1
172.30.1.10,10.0.0.14,TCP-OTHER-IN,7
172.30.1.100,10.0.0.14,TCP-OTHER-IN,3
172.30.1.103,10.0.0.14,TCP-OTHER-IN,3
172.30.1.105,10.0.0.14,TCP-OTHER-IN,2
172.30.1.111,10.0.0.14,TCP-OTHER-IN,5
172.30.1.112,10.0.0.14,TCP-OTHER-IN,1
172.30.1.127,10.0.0.14,TCP-OTHER-IN,7
172.30.1.14,10.0.0.14,TCP-OTHER-IN,3
172.30.1.141,10.0.0.14,TCP-OTHER-IN,4
172.30.1.142,10.0.0.14,TCP-OTHER-IN,3
172.30.1.143,10.0.0.14,TCP-OTHER-IN,3
172.30.1.147,10.0.0.14,TCP-OTHER-IN,3
172.30.1.151,10.0.0.14,TCP-OTHER-IN,3
172.30.1.153,10.0.0.14,TCP-OTHER-IN,2
172.30.1.156,10.0.0.14,TCP-OTHER-IN,2
172.30.1.157,10.0.0.14,TCP-OTHER-IN,3
172.30.1.160,10.0.0.14,TCP-OTHER-IN,3
172.30.1.162,10.0.0.14,TCP-OTHER-IN,3
172.30.1.163,10.0.0.14,TCP-OTHER-IN,8
172.30.1.165,10.0.0.14,TCP-OTHER-IN,1
172.30.1.169,10.0.0.14,TCP-OTHER-IN,2
172.30.1.170,10.0.0.14,TCP-OTHER-IN,3
172.30.1.172,10.0.0.14,TCP-OTHER-IN,6
172.30.1.175,10.0.0.14,TCP-OTHER-IN,1
172.30.1.179,10.0.0.14,TCP-OTHER-IN,3
172.30.1.183,10.0.0.14,TCP-OTHER-IN,4
172.30.1.185,10.0.0.14,TCP-OTHER-IN,5
172.30.1.189,10.0.0.14,TCP-OTHER-IN,7
172.30.1.191,10.0.0.14,TCP-OTHER-IN,3
172.30.1.194,10.0.0.14,TCP-OTHER-IN,6
172.30.1.198,10.0.0.14,TCP-OTHER-IN,7
172.30.1.201,10.0.0.14,TCP-OTHER-IN,7
172.30.1.202,10.0.0.14,TCP-OTHER-IN,10
172.30.1.204,10.0.0.14,TCP-OTHER-IN,6
172.30.1.205,10.0.0.14,TCP-OTHER-IN,9
172.30.1.21,10.0.0.14,TCP-OTHER-IN,1
172.30.1.212,10.0.0.14,TCP-OTHER-IN,3
172.30.1.213,10.0.0.14,TCP-OTHER-IN,11
172.30.1.214,10.0.0.14,TCP-OTHER-IN,4
172.30.1.215,10.0.0.14,TCP-OTHER-IN,5
172.30.1.218,10.0.0.14,TCP-OTHER-IN,10
172.30.1.219,10.0.0.14,TCP-OTHER-IN,9
172.30.1.22,10.0.0.14,TCP-OTHER-IN,1
172.30.1.227,10.0.0.14,TCP-OTHER-IN,8
172.30.1.229,10.0.0.14,TCP-OTHER-IN,4
172.30.1.23,10.0.0.14,TCP-OTHER-IN,2
172.30.1.237,10.0.0.14,TCP-OTHER-IN,7
172.30.1.238,10.0.0.14,TCP-OTHER-IN,7
172.30.1.240,10.0.0.14,TCP-OTHER-IN,2
172.30.1.243,10.0.0.14,TCP-OTHER-IN,7
172.30.1.244,10.0.0.14,TCP-OTHER-IN,7
172.30.1.245,10.0.0.14,TCP-OTHER-IN,13
172.30.1.246,10.0.0.14,TCP-OTHER-IN,5
172.30.1.247,10.0.0.14,TCP-OTHER-IN,19
172.30.1.248,10.0.0.14,TCP-OTHER-IN,9
172.30.1.251,10.0.0.14,TCP-OTHER-IN,1
172.30.1.26,10.0.0.14,TCP-OTHER-IN,2
172.30.1.28,10.0.0.14,TCP-OTHER-IN,3
172.30.1.3,10.0.0.14,TCP-OTHER-IN,5
172.30.1.31,10.0.0.14,TCP-OTHER-IN,2
172.30.1.35,10.0.0.14,TCP-OTHER-IN,1
172.30.1.38,10.0.0.14,TCP-OTHER-IN,1
172.30.1.39,10.0.0.14,TCP-OTHER-IN,1
172.30.1.4,10.0.0.14,TCP-OTHER-IN,2
172.30.1.43,10.0.0.14,TCP-OTHER-IN,1
172.30.1.45,10.0.0.14,TCP-OTHER-IN,1
172.30.1.5,10.0.0.14,TCP-OTHER-IN,3
172.30.1.50,10.0.0.14,TCP-OTHER-IN,1
172.30.1.51,10.0.0.14,TCP-OTHER-IN,4
172.30.1.52,10.0.0.14,TCP-OTHER-IN,2
172.30.1.55,10.0.0.14,TCP-OTHER-IN,5
172.30.1.58,10.0.0.14,TCP-OTHER-IN,1
172.30.1.65,10.0.0.14,TCP-OTHER-IN,7
172.30.1.66,10.0.0.14,TCP-OTHER-IN,3
172.30.1.67,10.0.0.14,TCP-OTHER-IN,1
172.30.1.7,10.0.0.14,TCP-OTHER-IN,1
172.30.1.72,10.0.0.14,TCP-OTHER-IN,3
172.30.1.81,10.0.0.14,TCP-OTHER-IN,2
172.30.1.83,10.0.0.14,TCP-OTHER-IN,2
172.30.1.86,10.0.0.14,TCP-OTHER-IN,3
172.30.1.9,10.0.0.14,TCP-OTHER-IN,3
172.30.1.92,10.0.0.14,TCP-OTHER-IN,4
172.30.2.100,10.0.0.14,TCP-OTHER-IN,4
172.30.2.101,10.0.0.14,TCP-OTHER-IN,5
172.30.2.102,10.0.0.14,TCP-OTHER-IN,6
172.30.2.109,10.0.0.14,TCP-OTHER-IN,2
172.30.2.113,10.0.0.14,TCP-OTHER-IN,2
172.30.2.115,10.0.0.14,TCP-OTHER-IN,3
172.30.2.118,10.0.0.14,TCP-OTHER-IN,4
172.30.2.125,10.0.0.14,TCP-OTHER-IN,4
172.30.2.127,10.0.0.14,TCP-OTHER-IN,3
172.30.2.132,10.0.0.14,TCP-OTHER-IN,1
172.30.2.134,10.0.0.14,TCP-OTHER-IN,2
172.30.2.135,10.0.0.14,TCP-OTHER-IN,3
172.30.2.138,10.0.0.14,TCP-OTHER-IN,3
172.30.2.139,10.0.0.14,TCP-OTHER-IN,3
172.30.2.140,10.0.0.14,TCP-OTHER-IN,2
172.30.2.142,10.0.0.14,TCP-OTHER-IN,4
172.30.2.144,10.0.0.14,TCP-OTHER-IN,2
172.30.2.147,10.0.0.14,TCP-OTHER-IN,2
172.30.2.48,10.0.0.14,TCP-OTHER-IN,3
172.30.2.52,10.0.0.14,TCP-OTHER-IN,4
172.30.2.53,10.0.0.14,TCP-OTHER-IN,9
172.30.2.56,10.0.0.14,TCP-OTHER-IN,2
172.30.2.57,10.0.0.14,TCP-OTHER-IN,3
172.30.2.61,10.0.0.14,TCP-OTHER-IN,5
172.30.2.63,10.0.0.14,TCP-OTHER-IN,4
172.30.2.66,10.0.0.14,TCP-OTHER-IN,5
172.30.2.67,10.0.0.14,TCP-OTHER-IN,3
172.30.2.68,10.0.0.14,TCP-OTHER-IN,3
172.30.2.71,10.0.0.14,TCP-OTHER-IN,2
172.30.2.72,10.0.0.14,TCP-OTHER-IN,5
172.30.2.73,10.0.0.14,TCP-OTHER-IN,1
172.30.2.77,10.0.0.14,TCP-OTHER-IN,4
172.30.2.78,10.0.0.14,TCP-OTHER-IN,5
172.30.2.84,10.0.0.14,TCP-OTHER-IN,2
172.30.2.85,10.0.0.14,TCP-OTHER-IN,1
172.30.2.86,10.0.0.14,TCP-OTHER-IN,4
172.30.2.92,10.0.0.14,TCP-OTHER-IN,2
172.30.2.93,10.0.0.14,TCP-OTHER-IN,3
172.30.2.95,10.0.0.14,TCP-OTHER-IN,3
172.20.0.4,10.0.0.42,TCP-80-IN,811575
172.10.1.10,10.0.0.5,TCP-OTHER-IN,2
172.10.1.103,10.0.0.5,TCP-OTHER-IN,3
172.10.1.104,10.0.0.5,TCP-OTHER-IN,1
172.10.1.105,10.0.0.5,TCP-OTHER-IN,1
172.10.1.11,10.0.0.5,TCP-OTHER-IN,1
172.10.1.118,10.0.0.5,TCP-OTHER-IN,1
172.10.1.119,10.0.0.5,TCP-OTHER-IN,3
172.10.1.121,10.0.0.5,TCP-OTHER-IN,1
172.10.1.123,10.0.0.5,TCP-OTHER-IN,5
172.10.1.124,10.0.0.5,TCP-OTHER-IN,5
172.10.1.126,10.0.0.5,TCP-OTHER-IN,1
172.10.1.13,10.0.0.5,TCP-OTHER-IN,3
172.10.1.133,10.0.0.5,TCP-OTHER-IN,5
172.10.1.134,10.0.0.5,TCP-OTHER-IN,3
172.10.1.15,10.0.0.5,TCP-OTHER-IN,2
172.10.1.153,10.0.0.5,TCP-OTHER-IN,3
172.10.1.156,10.0.0.5,TCP-OTHER-IN,2
172.10.1.157,10.0.0.5,TCP-OTHER-IN,1
172.10.1.16,10.0.0.5,TCP-OTHER-IN,5
172.10.1.161,10.0.0.5,TCP-OTHER-IN,3
172.10.1.165,10.0.0.5,TCP-OTHER-IN,4
172.10.1.166,10.0.0.5,TCP-OTHER-IN,2
172.10.1.169,10.0.0.5,TCP-OTHER-IN,1
172.10.1.17,10.0.0.5,TCP-OTHER-IN,4
172.10.1.175,10.0.0.5,TCP-OTHER-IN,3
172.10.1.177,10.0.0.5,TCP-OTHER-IN,3
172.10.1.178,10.0.0.5,TCP-OTHER-IN,2
172.10.1.182,10.0.0.5,TCP-OTHER-IN,3
172.10.1.186,10.0.0.5,TCP-OTHER-IN,4
172.10.1.189,10.0.0.5,TCP-OTHER-IN,5
172.10.1.190,10.0.0.5,TCP-OTHER-IN,4
172.10.1.191,10.0.0.5,TCP-OTHER-IN,5
172.10.1.192,10.0.0.5,TCP-OTHER-IN,1
172.10.1.194,10.0.0.5,TCP-OTHER-IN,2
172.10.1.2,10.0.0.5,TCP-OTHER-IN,4
172.10.1.20,10.0.0.5,TCP-OTHER-IN,1
172.10.1.201,10.0.0.5,TCP-OTHER-IN,5
172.10.1.203,10.0.0.5,TCP-OTHER-IN,2
172.10.1.204,10.0.0.5,TCP-OTHER-IN,4
172.10.1.206,10.0.0.5,TCP-OTHER-IN,2
172.10.1.208,10.0.0.5,TCP-OTHER-IN,3
172.10.1.220,10.0.0.5,TCP-OTHER-IN,3
172.10.1.221,10.0.0.5,TCP-OTHER-IN,1
172.10.1.222,10.0.0.5,TCP-OTHER-IN,5
172.10.1.223,10.0.0.5,TCP-OTHER-IN,1
172.10.1.225,10.0.0.5,TCP-OTHER-IN,4
172.10.1.23,10.0.0.5,TCP-OTHER-IN,1
172.10.1.232,10.0.0.5,TCP-OTHER-IN,10
172.10.1.237,10.0.0.5,TCP-OTHER-IN,8
172.10.1.238,10.0.0.5,TCP-OTHER-IN,7
172.10.1.239,10.0.0.5,TCP-OTHER-IN,2
172.10.1.240,10.0.0.5,TCP-OTHER-IN,6
172.10.1.241,10.0.0.5,TCP-OTHER-IN,1
172.10.1.243,10.0.0.5,TCP-OTHER-IN,3
172.10.1.244,10.0.0.5,TCP-OTHER-IN,4
172.10.1.246,10.0.0.5,TCP-OTHER-IN,3
172.10.1.247,10.0.0.5,TCP-OTHER-IN,5
172.10.1.25,10.0.0.5,TCP-OTHER-IN,1
172.10.1.251,10.0.0.5,TCP-OTHER-IN,4
172.10.1.28,10.0.0.5,TCP-OTHER-IN,3
172.10.1.29,10.0.0.5,TCP-OTHER-IN,5
172.10.1.30,10.0.0.5,TCP-OTHER-IN,3
172.10.1.31,10.0.0.5,TCP-OTHER-IN,1
172.10.1.34,10.0.0.5,TCP-OTHER-IN,2
172.10.1.37,10.0.0.5,TCP-OTHER-IN,2
172.10.1.4,10.0.0.5,TCP-OTHER-IN,5
172.10.1.43,10.0.0.5,TCP-OTHER-IN,2
172.10.1.50,10.0.0.5,TCP-OTHER-IN,3
172.10.1.51,10.0.0.5,TCP-OTHER-IN,5
172.10.1.52,10.0.0.5,TCP-OTHER-IN,1
172.10.1.58,10.0.0.5,TCP-OTHER-IN,1
172.10.1.6,10.0.0.5,TCP-OTHER-IN,1
172.10.1.60,10.0.0.5,TCP-OTHER-IN,3
172.10.1.62,10.0.0.5,TCP-OTHER-IN,4
172.10.1.63,10.0.0.5,TCP-OTHER-IN,2
172.10.1.68,10.0.0.5,TCP-OTHER-IN,4
172.10.1.69,10.0.0.5,TCP-OTHER-IN,1
172.10.1.7,10.0.0.5,TCP-OTHER-IN,2
172.10.1.70,10.0.0.5,TCP-OTHER-IN,2
172.10.1.71,10.0.0.5,TCP-OTHER-IN,3
172.10.1.72,10.0.0.5,TCP-OTHER-IN,7
172.10.1.74,10.0.0.5,TCP-OTHER-IN,2
172.10.1.75,10.0.0.5,TCP-OTHER-IN,1
172.10.1.79,10.0.0.5,TCP-OTHER-IN,4
172.10.1.91,10.0.0.5,TCP-OTHER-IN,1
172.10.1.93,10.0.0.5,TCP-OTHER-IN,3
172.10.1.95,10.0.0.5,TCP-OTHER-IN,2
172.10.1.96,10.0.0.5,TCP-OTHER-IN,3
172.10.1.99,10.0.0.5,TCP-OTHER-IN,4
172.10.2.101,10.0.0.5,TCP-OTHER-IN,1
172.10.2.106,10.0.0.5,TCP-OTHER-IN,5
172.10.2.107,10.0.0.5,TCP-OTHER-IN,2
172.10.2.109,10.0.0.5,TCP-OTHER-IN,1
172.10.2.111,10.0.0.5,TCP-OTHER-IN,3
172.10.2.112,10.0.0.5,TCP-OTHER-IN,4
172.10.2.113,10.0.0.5,TCP-OTHER-IN,1
172.10.2.114,10.0.0.5,TCP-OTHER-IN,2
172.10.2.118,10.0.0.5,TCP-OTHER-IN,2
172.10.2.124,10.0.0.5,TCP-OTHER-IN,6
172.10.2.125,10.0.0.5,TCP-OTHER-IN,8
172.10.2.128,10.0.0.5,TCP-OTHER-IN,3
172.10.2.132,10.0.0.5,TCP-OTHER-IN,2
172.10.2.134,10.0.0.5,TCP-OTHER-IN,1
172.10.2.137,10.0.0.5,TCP-OTHER-IN,1
172.10.2.141,10.0.0.5,TCP-OTHER-IN,2
172.10.2.144,10.0.0.5,TCP-OTHER-IN,3
172.10.2.145,10.0.0.5,TCP-OTHER-IN,1
172.10.2.146,10.0.0.5,TCP-OTHER-IN,6
172.10.2.50,10.0.0.5,TCP-OTHER-IN,3
172.10.2.51,10.0.0.5,TCP-OTHER-IN,3
172.10.2.52,10.0.0.5,TCP-OTHER-IN,4
172.10.2.53,10.0.0.5,TCP-OTHER-IN,5
172.10.2.55,10.0.0.5,TCP-OTHER-IN,6
172.10.2.56,10.0.0.5,TCP-OTHER-IN,1
172.10.2.57,10.0.0.5,TCP-OTHER-IN,2
172.10.2.59,10.0.0.5,TCP-OTHER-IN,1
172.10.2.60,10.0.0.5,TCP-OTHER-IN,3
172.10.2.62,10.0.0.5,TCP-OTHER-IN,4
172.10.2.63,10.0.0.5,TCP-OTHER-IN,1
172.10.2.64,10.0.0.5,TCP-OTHER-IN,3
172.10.2.65,10.0.0.5,TCP-OTHER-IN,3
172.10.2.70,10.0.0.5,TCP-OTHER-IN,2
172.10.2.74,10.0.0.5,TCP-OTHER-IN,1
172.10.2.76,10.0.0.5,TCP-OTHER-IN,1
172.10.2.77,10.0.0.5,TCP-OTHER-IN,5
172.10.2.81,10.0.0.5,TCP-OTHER-IN,1
172.10.2.85,10.0.0.5,TCP-OTHER-IN,1
172.10.2.89,10.0.0.5,TCP-OTHER-IN,3
172.10.2.98,10.0.0.5,TCP-OTHER-IN,3
172.10.2.99,10.0.0.5,TCP-OTHER-IN,2
172.20.1.1,10.0.0.5,TCP-OTHER-IN,2
172.20.1.11,10.0.0.5,TCP-OTHER-IN,4
172.20.1.15,10.0.0.5,TCP-OTHER-IN,2
172.20.1.19,10.0.0.5,TCP-OTHER-IN,1
172.20.1.204,10.0.0.5,TCP-OTHER-IN,1
172.20.1.205,10.0.0.5,TCP-OTHER-IN,6
172.20.1.206,10.0.0.5,TCP-OTHER-IN,6
172.20.1.207,10.0.0.5,TCP-OTHER-IN,5
172.20.1.211,10.0.0.5,TCP-OTHER-IN,8
172.20.1.212,10.0.0.5,TCP-OTHER-IN,3
172.20.1.215,10.0.0.5,TCP-OTHER-IN,8
172.20.1.217,10.0.0.5,TCP-OTHER-IN,8
172.20.1.219,10.0.0.5,TCP-OTHER-IN,2
172.20.1.22,10.0.0.5,TCP-OTHER-IN,4
172.20.1.220,10.0.0.5,TCP-OTHER-IN,5
172.20.1.221,10.0.0.5,TCP-OTHER-IN,7
172.20.1.228,10.0.0.5,TCP-OTHER-IN,6
172.20.1.23,10.0.0.5,TCP-OTHER-IN,2
172.20.1.230,10.0.0.5,TCP-OTHER-IN,5
172.20.1.233,10.0.0.5,TCP-OTHER-IN,6
172.20.1.236,10.0.0.5,TCP-OTHER-IN,2
172.20.1.238,10.0.0.5,TCP-OTHER-IN,7
172.20.1.240,10.0.0.5,TCP-OTHER-IN,3
172.20.1.242,10.0.0.5,TCP-OTHER-IN,2
172.20.1.243,10.0.0.5,TCP-OTHER-IN,4
172.20.1.251,10.0.0.5,TCP-OTHER-IN,5
172.20.1.253,10.0.0.5,TCP-OTHER-IN,7
172.20.1.27,10.0.0.5,TCP-OTHER-IN,4
172.20.1.3,10.0.0.5,TCP-OTHER-IN,6
172.20.1.33,10.0.0.5,TCP-OTHER-IN,1
172.20.1.38,10.0.0.5,TCP-OTHER-IN,4
172.20.1.4,10.0.0.5,TCP-OTHER-IN,3
172.20.1.41,10.0.0.5,TCP-OTHER-IN,2
172.20.1.44,10.0.0.5,TCP-OTHER-IN,4
172.20.1.45,10.0.0.5,TCP-OTHER-IN,6
172.20.1.46,10.0.0.5,TCP-OTHER-IN,2
172.20.1.47,10.0.0.5,TCP-OTHER-IN,8
172.20.1.48,10.0.0.5,TCP-OTHER-IN,3
172.20.1.53,10.0.0.5,TCP-OTHER-IN,3
172.20.1.61,10.0.0.5,TCP-OTHER-IN,4
172.20.1.65,10.0.0.5,TCP-OTHER-IN,4
172.20.1.66,10.0.0.5,TCP-OTHER-IN,4
172.20.1.71,10.0.0.5,TCP-OTHER-IN,2
172.20.1.72,10.0.0.5,TCP-OTHER-IN,2
172.20.1.73,10.0.0.5,TCP-OTHER-IN,2
172.20.1.76,10.0.0.5,TCP-OTHER-IN,2
172.20.1.77,10.0.0.5,TCP-OTHER-IN,3
172.20.1.8,10.0.0.5,TCP-OTHER-IN,4
172.20.1.83,10.0.0.5,TCP-OTHER-IN,3
172.20.1.87,10.0.0.5,TCP-OTHER-IN,1
172.20.1.9,10.0.0.5,TCP-OTHER-IN,3
172.20.1.90,10.0.0.5,TCP-OTHER-IN,3
172.20.1.91,10.0.0.5,TCP-OTHER-IN,3
172.20.1.93,10.0.0.5,TCP-OTHER-IN,3
172.20.1.97,10.0.0.5,TCP-OTHER-IN,2
172.20.1.98,10.0.0.5,TCP-OTHER-IN,1
172.20.2.104,10.0.0.5,TCP-OTHER-IN,1
172.20.2.105,10.0.0.5,TCP-OTHER-IN,8
172.20.2.107,10.0.0.5,TCP-OTHER-IN,4
172.20.2.108,10.0.0.5,TCP-OTHER-IN,5
172.20.2.112,10.0.0.5,TCP-OTHER-IN,2
172.20.2.114,10.0.0.5,TCP-OTHER-IN,4
172.20.2.117,10.0.0.5,TCP-OTHER-IN,7
172.20.2.118,10.0.0.5,TCP-OTHER-IN,6
172.20.2.119,10.0.0.5,TCP-OTHER-IN,2
172.20.2.121,10.0.0.5,TCP-OTHER-IN,1
172.20.2.123,10.0.0.5,TCP-OTHER-IN,7
172.20.2.126,10.0.0.5,TCP-OTHER-IN,5
172.20.2.129,10.0.0.5,TCP-OTHER-IN,2
172.20.2.143,10.0.0.5,TCP-OTHER-IN,2
172.20.2.144,10.0.0.5,TCP-OTHER-IN,3
172.20.2.48,10.0.0.5,TCP-OTHER-IN,1
172.20.2.51,10.0.0.5,TCP-OTHER-IN,3
172.20.2.55,10.0.0.5,TCP-OTHER-IN,2
172.20.2.58,10.0.0.5,TCP-OTHER-IN,11
172.20.2.63,10.0.0.5,TCP-OTHER-IN,6
172.20.2.70,10.0.0.5,TCP-OTHER-IN,1
172.20.2.73,10.0.0.5,TCP-OTHER-IN,1
172.20.2.75,10.0.0.5,TCP-OTHER-IN,1
172.20.2.78,10.0.0.5,TCP-OTHER-IN,2
172.20.2.82,10.0.0.5,TCP-OTHER-IN,3
172.20.2.83,10.0.0.5,TCP-OTHER-IN,4
172.20.2.84,10.0.0.5,TCP-OTHER-IN,4
172.20.2.85,10.0.0.5,TCP-OTHER-IN,2
172.20.2.86,10.0.0.5,TCP-OTHER-IN,3
172.20.2.93,10.0.0.5,TCP-OTHER-IN,3
172.20.2.94,10.0.0.5,TCP-OTHER-IN,2
172.20.2.99,10.0.0.5,TCP-OTHER-IN,4
172.30.1.1,10.0.0.5,TCP-OTHER-IN,1
172.30.1.101,10.0.0.5,TCP-OTHER-IN,4
172.30.1.11,10.0.0.5,TCP-OTHER-IN,1
172.30.1.110,10.0.0.5,TCP-OTHER-IN,4
172.30.1.114,10.0.0.5,TCP-OTHER-IN,1
172.30.1.116,10.0.0.5,TCP-OTHER-IN,3
172.30.1.117,10.0.0.5,TCP-OTHER-IN,4
172.30.1.119,10.0.0.5,TCP-OTHER-IN,5
172.30.1.122,10.0.0.5,TCP-OTHER-IN,2
172.30.1.123,10.0.0.5,TCP-OTHER-IN,2
172.30.1.128,10.0.0.5,TCP-OTHER-IN,2
172.30.1.130,10.0.0.5,TCP-OTHER-IN,6
172.30.1.131,10.0.0.5,TCP-OTHER-IN,1
172.30.1.134,10.0.0.5,TCP-OTHER-IN,3
172.30.1.139,10.0.0.5,TCP-OTHER-IN,2
172.30.1.14,10.0.0.5,TCP-OTHER-IN,2
172.30.1.141,10.0.0.5,TCP-OTHER-IN,2
172.30.1.144,10.0.0.5,TCP-OTHER-IN,6
172.30.1.148,10.0.0.5,TCP-OTHER-IN,1
172.30.1.149,10.0.0.5,TCP-OTHER-IN,2
172.30.1.150,10.0.0.5,TCP-OTHER-IN,1
172.30.1.153,10.0.0.5,TCP-OTHER-IN,3
172.30.1.157,10.0.0.5,TCP-OTHER-IN,5
172.30.1.161,10.0.0.5,TCP-OTHER-IN,2
172.30.1.162,10.0.0.5,TCP-OTHER-IN,1
172.30.1.170,10.0.0.5,TCP-OTHER-IN,3
172.30.1.177,10.0.0.5,TCP-OTHER-IN,2
172.30.1.18,10.0.0.5,TCP-OTHER-IN,3
172.30.1.182,10.0.0.5,TCP-OTHER-IN,3
172.30.1.185,10.0.0.5,TCP-OTHER-IN,5
172.30.1.186,10.0.0.5,TCP-OTHER-IN,4
172.30.1.187,10.0.0.5,TCP-OTHER-IN,2
172.30.1.188,10.0.0.5,TCP-OTHER-IN,2
172.30.1.189,10.0.0.5,TCP-OTHER-IN,5
172.30.1.191,10.0.0.5,TCP-OTHER-IN,2
172.30.1.194,10.0.0.5,TCP-OTHER-IN,4
172.30.1.195,10.0.0.5,TCP-OTHER-IN,1
172.30.1.198,10.0.0.5,TCP-OTHER-IN,3
172.30.1.2,10.0.0.5,TCP-OTHER-IN,3
172.30.1.211,10.0.0.5,TCP-OTHER-IN,10
172.30.1.216,10.0.0.5,TCP-OTHER-IN,11
172.30.1.217,10.0.0.5,TCP-OTHER-IN,4
172.30.1.219,10.0.0.5,TCP-OTHER-IN,13
172.30.1.22,10.0.0.5,TCP-OTHER-IN,3
172.30.1.222,10.0.0.5,TCP-OTHER-IN,18
172.30.1.223,10.0.0.5,TCP-OTHER-IN,6
172.30.1.226,10.0.0.5,TCP-OTHER-IN,9
172.30.1.227,10.0.0.5,TCP-OTHER-IN,14
172.30.1.228,10.0.0.5,TCP-OTHER-IN,7
172.30.1.229,10.0.0.5,TCP-OTHER-IN,12
172.30.1.230,10.0.0.5,TCP-OTHER-IN,12
172.30.1.235,10.0.0.5,TCP-OTHER-IN,7
172.30.1.236,10.0.0.5,TCP-OTHER-IN,9
172.30.1.243,10.0.0.5,TCP-OTHER-IN,16
172.30.1.249,10.0.0.5,TCP-OTHER-IN,5
172.30.1.251,10.0.0.5,TCP-OTHER-IN,5
172.30.1.254,10.0.0.5,TCP-OTHER-IN,4
172.30.1.3,10.0.0.5,TCP-OTHER-IN,3
172.30.1.31,10.0.0.5,TCP-OTHER-IN,1
172.30.1.33,10.0.0.5,TCP-OTHER-IN,5
